[1249650.0000000000,1288800.0000000000] "Augusta2011_grid100_0_0" 1:(15) => 0.366999999999999993,0.019700000000000002,0.000400000000000000,0.005400000000000000,0.000000000000000000,0.008700000000000001,0.029200000000000000,0.543900000000000050,0.002500000000000000,0.000000000000000000,0.023200000000000002,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
[1252650.0000000000,1288800.0000000000] "Augusta2011_grid100_1_0" 1:(15) => 0.257800000000000029,0.021600000000000001,0.000800000000000000,0.000000000000000000,0.000000000000000000,0.005500000000000001,0.051200000000000002,0.599800000000000000,0.003500000000000000,0.015300000000000001,0.029200000000000000,0.015300000000000001,0.000000000000000000,0.000000000000000000,0.000000000000000000
[1255650.0000000000,1288800.0000000000] "Augusta2011_grid100_2_0" 1:(15) => 0.004700000000000000,0.109300000000000008,0.003100000000000000,0.000000000000000000,0.000000000000000000,0.002200000000000000,0.139600000000000002,0.456500000000000017,0.008800000000000001,0.074400000000000008,0.068000000000000005,0.120500000000000010,0.000000000000000000,0.012900000000000000,0.000000000000000000
[1258650.0000000000,1288800.0000000000] "Augusta2011_grid100_3_0" 1:(15) => 0.000000000000000000,0.033200000000000000,0.006300000000000000,0.001600000000000000,0.000000000000000000,0.002800000000000000,0.121700000000000003,0.512900000000000023,0.005500000000000001,0.225500000000000006,0.063399999999999998,0.015400000000000000,0.000000000000000000,0.011700000000000000,0.000000000000000000
[1261650.0000000000,1288800.0000000000] "Augusta2011_grid100_4_0" 1:(15) => 0.000000000000000000,0.019900000000000001,0.000500000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.187400000000000011,0.642199999999999993,0.003200000000000000,0.075300000000000006,0.055300000000000002,0.009800000000000000,0.000000000000000000,0.006400000000000000,0.000000000000000000
[1264650.0000000000,1288800.0000000000] "Augusta2011_grid100_5_0" 1:(15) => 0.000500000000000000,0.029600000000000001,0.001700000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.130400000000000016,0.725899999999999990,0.004800000000000000,0.047600000000000003,0.040500000000000001,0.001200000000000000,0.000000000000000000,0.017800000000000000,0.000000000000000000
[1267650.0000000000,1288800.0000000000] "Augusta2011_grid100_6_0" 1:(15) => 0.000000000000000000,0.014500000000000001,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.245400000000000007,0.692599999999999993,0.014100000000000001,0.000600000000000000,0.011100000000000000,0.003300000000000000,0.000000000000000000,0.018400000000000000,0.000000000000000000
[1270650.0000000000,1288800.0000000000] "Augusta2011_grid100_7_0" 1:(15) => 0.000000000000000000,0.019800000000000002,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.145000000000000018,0.794000000000000039,0.008200000000000001,0.021800000000000000,0.005400000000000000,0.002000000000000000,0.000000000000000000,0.003800000000000000,0.000000000000000000
[1273650.0000000000,1288800.0000000000] "Augusta2011_grid100_8_0" 1:(15) => 0.002700000000000000,0.012500000000000001,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.004600000000000000,0.197500000000000009,0.543399999999999994,0.015900000000000001,0.093600000000000003,0.103500000000000009,0.012400000000000001,0.000000000000000000,0.013900000000000001,0.000000000000000000
[1276650.0000000000,1288800.0000000000] "Augusta2011_grid100_9_0" 1:(15) => 0.001300000000000000,0.011100000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.003900000000000000,0.100400000000000003,0.665000000000000036,0.012900000000000000,0.117400000000000004,0.055300000000000002,0.011900000000000001,0.000000000000000000,0.020800000000000003,0.000000000000000000
[1279650.0000000000,1288800.0000000000] "Augusta2011_grid100_10_0" 1:(15) => 0.000000000000000000,0.018600000000000002,0.000400000000000000,0.000000000000000000,0.000000000000000000,0.001200000000000000,0.105700000000000002,0.694800000000000084,0.009200000000000000,0.077700000000000005,0.061900000000000004,0.008600000000000000,0.000000000000000000,0.021899999999999999,0.000000000000000000
[1282650.0000000000,1288800.0000000000] "Augusta2011_grid100_11_0" 1:(15) => 0.003100000000000000,0.031100000000000003,0.001800000000000000,0.000000000000000000,0.000000000000000000,0.000600000000000000,0.171000000000000013,0.601100000000000079,0.002300000000000000,0.104700000000000001,0.066400000000000001,0.013300000000000001,0.000000000000000000,0.004600000000000000,0.000000000000000000
[1285650.0000000000,1288800.0000000000] "Augusta2011_grid100_12_0" 1:(15) => 0.008100000000000000,0.107999999999999999,0.032300000000000002,0.000300000000000000,0.000200000000000000,0.000500000000000000,0.262000000000000011,0.354399999999999993,0.037300000000000000,0.030100000000000002,0.086400000000000005,0.062200000000000005,0.000000000000000000,0.018200000000000001,0.000000000000000000
[1288650.0000000000,1288800.0000000000] "Augusta2011_grid100_13_0" 1:(15) => 0.017899999999999999,0.199000000000000010,0.082400000000000001,0.024500000000000001,0.004400000000000000,0.004500000000000001,0.184100000000000014,0.239800000000000013,0.007200000000000001,0.011400000000000000,0.106500000000000011,0.098100000000000007,0.000000000000000000,0.020200000000000003,0.000000000000000000
[1291650.0000000000,1288800.0000000000] "Augusta2011_grid100_14_0" 1:(15) => 0.041399999999999999,0.037100000000000001,0.008900000000000000,0.005700000000000000,0.004100000000000000,0.001800000000000000,0.136500000000000010,0.278799999999999992,0.005700000000000000,0.011600000000000001,0.140100000000000002,0.159000000000000002,0.121700000000000003,0.038800000000000001,0.008800000000000001
