[1252650.0000000000,1285800.0000000000] "cat: 1" 1:(792) => 46.744999999999997442,83.599999999999994316,10.404624277456647974,910.920923999997967258,0.900000000000000022,1682.730000000000018190,96.796351968132896104,930.320493915943870888,79.103220705260298473,1235.530797078075238460,46.886588479787590700,1946.016641755253431256,144.574381991734128405,182.766745402719180902,1.503527021254298601,0.069799616805294035,0.017386666666666686,0.066666666666666666,0.125214817984098115,0.025582405851843400,36.651212460385700354,1.817753762232877213,6.239240215683065749,1.590990257669731900,7.325981800261287091,0.876402091297529662,48.213465954870706298,1.107847214780952827,1.225380534782658515,1.106017434979529312,0.309283936505389656,0.059381153073046165,5.360048956280239807,0.442337695174763956,0.857562500000001671,0.434057971014492727,0.932176346846365078,0.184096689831912352,41.619037183610878117,65.803084010348300126,58.946574731336234265,86.960000000000007958,87.851702707392632874,13.539999999999999147,98.402011991406567404,9.611111111111110716,3.952044469669027116,0.746966410000000192,910.920924000000013621,0.333333333333333370,80.000000000000000000,1.189582523885778453,0.609995502500000120,0.941597007873656633,0.478723224466910124,0.665449639090909262,0.378926511365724306,46.994999999999997442,2.507499999999999840,0.255000000000000004,0.152499999999999997,0.000000000000000000,0.949999999999999956,4.992499999999999716,40.677500000000001990,0.235000000000000014,0.477499999999999980,1.947500000000000009,0.757500000000000062,0.000000000000000000,0.052499999999999998,0.000000000000000000,46.744999999999997442,0.440000000000000002,0.080000000000000002,0.135000000000000009,0.000000000000000000,0.069999999999999993,0.577500000000000013,15.654999999999999361,0.040000000000000001,0.184999999999999998,0.562500000000000000,0.235000000000000014,0.000000000000000000,0.025000000000000001,0.000000000000000000,37.416666666666664298,16.366666666666667140,1.700000000000000178,0.683333333333333348,0.000000000000000000,6.750000000000000000,23.483333333333334281,62.891666666666665719,2.116666666666666696,2.449999999999999734,9.783333333333331439,3.208333333333333481,0.000000000000000000,0.349999999999999978,0.000000000000000000,241.688571428571407296,3.008999999999999897,1.020000000000000018,2.745000000000000107,0.000000000000000000,0.834146341463414709,1.779504950495049309,24.820169491525426508,0.563999999999999946,1.227857142857142980,1.298333333333333339,2.479090909090909012,0.000000000000000000,0.630000000000000004,0.000000000000000000,1673.886338972230987565,7.249441674975074967,1.605882352941176316,4.374590163934425568,0.000000000000000000,1.132105263157894282,6.230190285428141905,303.794217319156871326,0.729574468085106287,3.367696335078534720,6.817702182284977042,4.867425742574256198,0.000000000000000000,0.689999999999999947,0.000000000000000000,0.810000000000000053,1.350000000000000089,0.630000000000000004,2.745000000000000107,0.000000000000000000,0.630000000000000004,0.989999999999999991,1.169999999999999929,0.540000000000000036,0.630000000000000004,0.719999999999999973,1.530000000000000027,0.000000000000000000,0.540000000000000036,0.000000000000000000,1682.369999999999890861,15.660000000000000142,2.520000000000000018,4.230000000000000426,0.000000000000000000,2.250000000000000000,20.699999999999999289,563.490000000000009095,1.350000000000000089,6.570000000000000284,20.160000000000000142,7.919999999999999929,0.000000000000000000,0.450000000000000011,0.000000000000000000,588.341595028616211493,3.572042692913957485,0.773045923603507545,2.115000000000000213,0.000000000000000000,0.498539210531964649,2.814252402789977126,83.211676769662147990,0.305587957877924254,1.620930855013468230,2.676934918064976188,2.433289784130472366,0.000000000000000000,0.194422220952235797,0.000000000000000000,243.429629937009480045,118.711953902092304247,75.788816039559563364,77.049180327868853624,0.000000000000000000,59.766396584241363144,158.148051344676844110,335.258293856832324309,54.182262035092954022,132.012984119770550251,206.182407039664411741,98.152503210250060306,0.000000000000000000,30.860669992418383600,0.000000000000000000,0.032291481193003929,0.013423544610671627,0.005284845615291109,0.008949310116398490,0.000000000000000000,0.004750547303506117,0.005836078612961282,0.013100173397344334,0.003798834836463821,0.004210703506329390,0.005136260410411918,0.007360405477057879,0.000000000000000000,0.003793665039603137,0.000000000000000000,0.193614107143206482,0.028241563874271475,0.006856616206839221,0.013181697045856150,0.000000000000000000,0.005547114170172651,0.010658367291660567,0.075998266294871761,0.004870469834045345,0.007409947417252798,0.009516825926668200,0.011241501165089499,0.000000000000000000,0.003909294025998821,0.000000000000000000,39.921407368095799484,97.017942507080533687,43.262366464670847677,89.493101163984903224,0.000000000000000000,44.464611134960847494,49.431747586863380661,50.342357368517873795,37.072635170883799560,40.900908473515997343,44.153094389037377709,54.448747429604296144,0.000000000000000000,41.144329926356590477,0.000000000000000000,1919.531360381014792438,581.471794890132173350,68.032162430999406411,109.861958594432849168,0.000000000000000000,67.919533105175588616,203.535492031324821482,1110.765835863939400951,87.732442752647244788,110.500338375807388047,178.103502550796434889,168.803590811585110032,0.000000000000000000,19.695058513260377708,0.000000000000000000,663.321985551231023237,142.834539195158669145,22.636036623139403900,54.930979297216417478,0.000000000000000000,16.570635473504296442,34.899631211489342775,204.254854218507830410,21.583063121961814090,27.557759899526299563,27.924031051110013379,47.800616163224404431,0.000000000000000000,8.354269903753333892,0.000000000000000000,205.417020540681193097,106.405977957272313006,42.831973289143142836,61.380127163726591277,0.000000000000000000,34.881529253007172997,59.799796277557227597,155.917672249982842914,56.814955245731603384,65.446925574556331640,54.366462795585867696,64.942911517873866956,0.000000000000000000,22.021632950038444676,0.000000000000000000,1.463879145978869145,1.809734280447943711,1.738530735865562171,1.547129917804567656,1.000000000000000000,1.779135977620603049,1.462061477983049418,1.460210337339240994,1.829964616707169700,1.424115199034151180,1.471905839775550007,1.708090198713772656,1.000000000000000000,2.147437637425436030,1.000000000000000000,0.053674360591097821,0.076438440900201840,0.076120973730622848,0.054320987654320987,0.000000000000000000,0.077279820537103305,0.069595136789530429,0.056253806676025399,0.096157848324514975,0.078718661754376043,0.071680644891724626,0.049766742771222387,0.000000000000000000,0.069629629629629639,0.000000000000000000,0.035427629187607917,2.408571064450833354,23.628582659672058952,2.032665452337583556,0.000000000000000000,7.085153972056200011,1.325104759044031910,0.065184124454347347,35.489391393673315633,12.101494191821416280,2.521992154844284961,4.400355265669818827,0.000000000000000000,9.440634920634918714,0.000000000000000000,0.066666666666666666,0.060416666666666667,0.066666666666666666,0.054320987654320987,0.000000000000000000,0.080000000000000002,0.048000000000000001,0.066666666666666666,0.133333333333333331,0.072649572649572655,0.071111111111111111,0.043137254901960784,0.000000000000000000,0.053333333333333337,0.000000000000000000,0.085214817984098121,0.100000000000000006,0.056845238095238095,0.024691358024691357,0.000000000000000000,0.086274509803921567,0.111976911976911980,0.124496965825614814,0.074999999999999997,0.098198198198198194,0.117629629629629626,0.052955082742316785,0.000000000000000000,0.035555555555555556,0.000000000000000000,0.024769434488736270,0.020327895839244919,0.017468550148223707,0.012345679012345678,0.000000000000000000,0.017666536297520560,0.024689985616423611,0.030860762554498818,0.023496729831661376,0.028084316248536450,0.019735564726158304,0.013130708096357397,0.000000000000000000,0.014665918424609875,0.000000000000000000,46.147609800952920978,26.593812746370709021,22.948406059598593032,22.727272727272726627,0.000000000000000000,22.860477903204458272,35.476596146496632400,54.859865274950813330,24.435581953086401796,35.676821255126604626,27.532627191021173729,26.384503717109303977,0.000000000000000000,21.062755184280138820,0.000000000000000000,2.449722096520793091,2.593329972610314282,1.718280033882857882,1.818141317413759506,0.000000000000000000,1.639587120452966618,1.717203956193579684,2.011950591027689583,1.666811749686313737,1.547546415417716537,1.599899934235469168,1.677266166323579277,0.000000000000000000,1.338646071557566097,0.000000000000000000,3.220997958936449024,131.257233383035071483,583.458344208245193840,109.868721842469255989,0.000000000000000000,135.040098131052275221,25.653417274273145665,8.838537804054460878,683.699093618464530664,208.905723794507565572,80.395646040908033569,124.178643848151850193,0.000000000000000000,159.637431863108702146,0.000000000000000000,1.118033988749894903,2.318274934269135112,1.322875655532295358,1.818141317413759506,0.000000000000000000,1.341640786499873839,1.800000000000000044,1.118033988749894903,1.000000000000000000,1.895135324187738224,1.574516507365000706,1.333945937699831275,0.000000000000000000,1.264911064067351765,0.000000000000000000,7.207947811511392189,5.308766982425435543,1.405351177211819458,0.990531323762928295,0.000000000000000000,1.256966011250105097,2.600965706999791127,4.894365339662710923,1.666666666666666519,1.266828955504476273,1.606430175713434494,2.294329625380216342,0.000000000000000000,0.514959173105556944,0.000000000000000000,2.412058247346669404,1.406125628484375945,0.399154189488616695,0.495265661881464148,0.000000000000000000,0.339345637413038581,0.447590109471820763,1.245882598548497366,0.512220855553795706,0.380786891585210285,0.342812435529678272,0.638900205824079137,0.000000000000000000,0.216600055384074536,0.000000000000000000,98.462525638005402584,54.220852854642373586,23.229868334478283032,27.240218190847876656,0.000000000000000000,20.697017754036028947,26.065052311198154911,61.924115040623817663,30.730576242349698646,24.605846247424352669,21.427117296151099168,38.091760190005651054,0.000000000000000000,16.180531955847900605,0.000000000000000000,1.103706690133593238,1.161197272523846635,1.111688767715844683,1.109705664477399267,0.000000000000000000,1.105355614296832156,1.107544138455479832,1.102501588487047934,1.106021523424709052,1.086522066018331900,1.097686503453629170,1.093686443945485864,0.000000000000000000,1.064091777576186892,0.000000000000000000,1.315124577984540188,38.148987294988124575,317.632766971861144611,55.244688371755557910,0.000000000000000000,89.076847252818808442,17.220034766098159196,2.280784665899040498,349.910631383629493030,159.533539293216563237,44.533928970628252841,98.063232429763530718,0.000000000000000000,145.398557082941749741,0.000000000000000000,1.026527340701542279,1.160437428784927061,1.063968482299184171,1.109705664477399267,0.000000000000000000,1.069876171764094552,1.117307812363568909,1.026527340701542279,1.000000000000000000,1.133486156371227516,1.097173349396860065,1.059807625424203481,0.000000000000000000,1.051620501820174525,0.000000000000000000,0.228227893055892972,0.293570191383533130,0.185923924389753914,0.091474364356430193,0.000000000000000000,0.164802893085947089,0.214221863525699385,0.250425621542772037,0.217971275425019817,0.152844822535611158,0.192793769047648444,0.172550514357587836,0.000000000000000000,0.087600149505301594,0.000000000000000000,0.069143652793281704,0.086088009872340457,0.051969415835260942,0.045737182178215097,0.000000000000000000,0.043963719000438946,0.049439939650174819,0.067459775035393438,0.067097369676089869,0.050066766866656225,0.043355164548312217,0.048047019615565623,0.000000000000000000,0.036833825826945846,0.000000000000000000,6.264676422765229624,7.413728219084542381,4.674817030133445073,4.121559765107119411,0.000000000000000000,3.977337105977998277,4.463924997076960111,6.118791640742016646,6.066551893884318147,4.607984359685475262,3.949685489609713329,4.393125642321712654,0.000000000000000000,3.461527154250434446,0.000000000000000000,0.000055706500946339,0.000038248766226481,0.000040059262740184,0.000055489417989418,0.000000000000000000,0.000038107430419279,0.000044881987583759,0.000054950932217612,0.000027011684303351,0.000037470803810090,0.000041873067308003,0.000058557061740123,0.000000000000000000,0.000041111111111111,0.000000000000000000,0.000093047132673689,0.000046610169491525,0.000046568627450980,0.000063387978142076,0.000000000000000000,0.000042675438596491,0.000060882991153397,0.000086547640997275,0.000031205673758865,0.000056893542757417,0.000058322635857938,0.000064741474147415,0.000000000000000000,0.000043650793650794,0.000000000000000000,0.513888888888888951,0.358937198067632857,0.395833333333333315,0.554894179894179884,0.000000000000000000,0.404761904761904712,0.444444444444444420,0.564102564102564097,0.291666666666666685,0.380952380952380931,0.433333333333333348,0.604166666666666630,0.000000000000000000,0.433333333333333348,0.000000000000000000,0.665509680179698471,0.601010101010100883,0.395089285714285698,0.205026455026455057,0.000000000000000000,0.454901960784313775,0.825396825396825462,0.926195038858724562,0.520833333333333370,0.722972972972972916,0.870370370370370350,0.494089834515366477,0.000000000000000000,0.299999999999999933,0.000000000000000000,0.195276617324463636,0.148073006443568245,0.112348805338126051,0.102513227513227528,0.000000000000000000,0.112908761127182608,0.172787174174876573,0.229810520153446857,0.143687701338070600,0.207243971192892590,0.139550298853732047,0.120890468269460663,0.000000000000000000,0.123478393171627024,0.000000000000000000,35.054547316222567588,38.713145821956921111,28.045649783121938015,18.474374255065555417,0.000000000000000000,29.629067057237147509,38.498111041187918602,41.821041223353788041,53.194647073616671662,55.308119954739090929,33.326982670567772971,20.644899979096251741,0.000000000000000000,30.035284825530894182,0.000000000000000000,52.897406873016251438,38.917042145989022117,71.497583517560713062,52.788728009922394335,0.000000000000000000,43.815255267045955634,52.694134302055395835,69.111146865663940275,53.268271683909475200,44.221334301304075609,57.157195324371379286,68.033284386590068493,0.000000000000000000,36.011331704294214262,0.000000000000000000,93.759974465368657093,50.199401794616150596,49.509803921568632745,66.393442622950814780,0.000000000000000000,46.447368421052630083,63.545317976965442597,87.763505623501941955,31.914893617021277805,59.424083769633504915,61.681643132220798975,67.491749174917487153,0.000000000000000000,50.000000000000000000,0.000000000000000000,94.450845368559257054,51.853759011328527606,55.191256830601091110,76.415094339622640973,0.000000000000000000,48.959778085991679575,65.010245901639336807,88.459394164653417647,35.714285714285715301,64.124293785310740645,63.981358189081227295,71.628721541155869090,0.000000000000000000,65.625000000000000000,0.000000000000000000,5.865000000000000213,2.497500000000000053,0.257500000000000007,0.102499999999999994,0.000000000000000000,1.017500000000000071,3.640000000000000124,9.955000000000000071,0.320000000000000007,0.387500000000000011,1.492499999999999938,0.492499999999999993,0.000000000000000000,0.052499999999999998,0.000000000000000000,99.746091131280749664,88.225054959322633863,73.511604708974871869,85.148223878944804710,0.000000000000000000,69.740147530922030228,83.062598586157193381,98.058813183978671191,63.912459119969597054,79.293716821727429078,78.385358670710658657,84.822370521617642680,0.000000000000000000,62.864128804722582800,0.000000000000000000,0.194444444444444448,0.833333333333333370,0.250000000000000000,0.055555555555555552,0.000000000000000000,1.138888888888888840,2.805555555555555358,1.638888888888888840,0.416666666666666685,0.388888888888888895,1.500000000000000000,0.305555555555555525,0.000000000000000000,0.083333333333333343,0.000000000000000000,4.576409535567083076,19804.186109838967240648,879120.879120879108086228,539629.005059021874330938,0.000000000000000000,334728.033472803363110870,11573.990350185546049033,29.131895549263592926,2099737.532808398827910423,223870.155309920257423073,27113.588991882868867833,97638.371880148901254870,0.000000000000000000,9937888.198757763952016830,0.000000000000000000,0.781488087500000095,0.999949505624999957,0.999998862500000030,0.999998146874999994,1.000000000000000000,0.999997012499999949,0.999913599375000017,0.965673363124999962,0.999999523750000008,0.999995533125000002,0.999963118125000050,0.999989758125000017,1.000000000000000000,0.999999899375000001,1.000000000000000000,786.642884999999978390,0.181779749999999990,0.004095000000000001,0.006671250000000001,0.000000000000000000,0.010754999999999999,0.311042250000000020,123.575892749999994180,0.001714500000000000,0.016080750000000001,0.132774749999999997,0.036870750000000001,0.000000000000000000,0.000362250000000000,0.000000000000000000
